年度,场数,%,三分%,罚球%,进攻,防守,场均得分,场均篮板,场均助攻,场均抢断,场均盖帽,失误,犯规
2005 赛季,6,44.3,0.0,79.2,12.3,26.0,97.3,38.3,15.3,7.5,,13.0,
2004 赛季,5,44.5,0.0,79.7,13.0,23.0,102.2,36.0,20.2,6.2,,11.2,
2003 赛季,12,42.5,0.0,75.8,10.9,33.1,95.2,44.0,22.8,9.4,,14.3,
2002 赛季,12,45.9,0.0,77.7,12.8,31.5,107.9,44.3,22.6,7.5,,13.4,
2001 赛季,16,44.8,0.0,74.1,12.9,32.6,101.1,45.6,20.6,7.5,,14.8,
2000 赛季,8,40.3,0.0,81.7,15.1,32.5,97.6,47.6,16.8,8.1,,16.6,
1999 赛季,5,41.5,0.0,75.3,11.8,29.4,96.4,41.2,16.8,6.8,,12.0,
1998 赛季,5,40.7,0.0,74.2,12.8,28.6,90.6,41.4,18.2,10.6,,17.8,
