年度,场数,%,三分%,罚球%,进攻,防守,场均得分,场均篮板,场均助攻,场均抢断,场均盖帽,失误,犯规
2018 赛季,22,47.7,37.2,81.3,10.1,33.2,114.1,43.3,28.4,7.4,5.7,14.9,23.2
2017 赛季,21,48.0,35.7,82.2,9.1,35.9,110.4,45.0,26.0,7.9,5.8,12.9,19.7
2016 赛季,17,49.4,38.6,81.5,9.3,36.5,119.3,45.8,28.2,8.7,6.1,13.7,21.8
2015 赛季,24,45.5,39.3,73.5,10.5,32.7,107.7,43.2,24.3,8.0,5.5,14.0,22.0
2014 赛季,21,45.3,37.4,69.9,11.6,34.0,103.3,45.6,24.5,8.0,5.8,14.6,22.4
2013 赛季,7,46.0,36.4,72.8,13.1,29.6,106.4,42.7,24.4,7.0,4.6,17.3,25.3
2012 赛季,12,46.2,38.8,73.6,11.5,34.6,102.7,46.1,21.7,6.4,4.9,16.5,23.8
2006 赛季,11,45.0,0.0,73.5,11.5,26.8,106.6,38.3,17.2,10.3,,14.9,
